poNumber,vendor,CardCode,LineNumber,ItemCode,Description,OrderedQty,ReceivedQty,BinCode
409650,DEUTZ CORPORATION (USD),P000108,0,282802-DTZ,AUXILIARY DRIVE,2.0,1.0,01-6B03
